digit,timestamp,file_index,sensor_0_sample_0,sensor_0_sample_1,sensor_0_sample_2,sensor_0_sample_3,sensor_0_sample_4,sensor_0_sample_5,sensor_0_sample_6,sensor_0_sample_7,sensor_0_sample_8,sensor_0_sample_9,sensor_0_sample_10,sensor_0_sample_11,sensor_0_sample_12,sensor_0_sample_13,sensor_0_sample_14,sensor_0_sample_15,sensor_0_sample_16,sensor_0_sample_17,sensor_0_sample_18,sensor_0_sample_19,sensor_0_sample_20,sensor_0_sample_21,sensor_0_sample_22,sensor_0_sample_23,sensor_0_sample_24,sensor_0_sample_25,sensor_0_sample_26,sensor_0_sample_27,sensor_0_sample_28,sensor_0_sample_29,sensor_0_sample_30,sensor_0_sample_31,sensor_0_sample_32,sensor_0_sample_33,sensor_0_sample_34,sensor_0_sample_35,sensor_0_sample_36,sensor_0_sample_37,sensor_0_sample_38,sensor_0_sample_39,sensor_0_sample_40,sensor_0_sample_41,sensor_0_sample_42,sensor_0_sample_43,sensor_0_sample_44,sensor_0_sample_45,sensor_0_sample_46,sensor_0_sample_47,sensor_0_sample_48,sensor_0_sample_49,sensor_0_sample_50,sensor_0_sample_51,sensor_0_sample_52,sensor_0_sample_53,sensor_0_sample_54,sensor_0_sample_55,sensor_0_sample_56,sensor_0_sample_57,sensor_0_sample_58,sensor_0_sample_59,sensor_0_sample_60,sensor_0_sample_61,sensor_0_sample_62,sensor_0_sample_63,sensor_0_sample_64,sensor_0_sample_65,sensor_0_sample_66,sensor_0_sample_67,sensor_0_sample_68,sensor_0_sample_69,sensor_0_sample_70,sensor_0_sample_71,sensor_0_sample_72,sensor_0_sample_73,sensor_0_sample_74,sensor_0_sample_75,sensor_0_sample_76,sensor_0_sample_77,sensor_0_sample_78,sensor_0_sample_79,sensor_0_sample_80,sensor_1_sample_0,sensor_1_sample_1,sensor_1_sample_2,sensor_1_sample_3,sensor_1_sample_4,sensor_1_sample_5,sensor_1_sample_6,sensor_1_sample_7,sensor_1_sample_8,sensor_1_sample_9,sensor_1_sample_10,sensor_1_sample_11,sensor_1_sample_12,sensor_1_sample_13,sensor_1_sample_14,sensor_1_sample_15,sensor_1_sample_16,sensor_1_sample_17,sensor_1_sample_18,sensor_1_sample_19,sensor_1_sample_20,sensor_1_sample_21,sensor_1_sample_22,sensor_1_sample_23,sensor_1_sample_24,sensor_1_sample_25,sensor_1_sample_26,sensor_1_sample_27,sensor_1_sample_28,sensor_1_sample_29,sensor_1_sample_30,sensor_1_sample_31,sensor_1_sample_32,sensor_1_sample_33,sensor_1_sample_34,sensor_1_sample_35,sensor_1_sample_36,sensor_1_sample_37,sensor_1_sample_38,sensor_1_sample_39,sensor_1_sample_40,sensor_1_sample_41,sensor_1_sample_42,sensor_1_sample_43,sensor_1_sample_44,sensor_1_sample_45,sensor_1_sample_46,sensor_1_sample_47,sensor_1_sample_48,sensor_1_sample_49,sensor_1_sample_50,sensor_1_sample_51,sensor_1_sample_52,sensor_1_sample_53,sensor_1_sample_54,sensor_1_sample_55,sensor_1_sample_56,sensor_1_sample_57,sensor_1_sample_58,sensor_1_sample_59,sensor_1_sample_60,sensor_1_sample_61,sensor_1_sample_62,sensor_1_sample_63,sensor_1_sample_64,sensor_1_sample_65,sensor_1_sample_66,sensor_1_sample_67,sensor_1_sample_68,sensor_1_sample_69,sensor_1_sample_70,sensor_1_sample_71,sensor_1_sample_72,sensor_1_sample_73,sensor_1_sample_74,sensor_1_sample_75,sensor_1_sample_76,sensor_1_sample_77,sensor_1_sample_78,sensor_1_sample_79,sensor_1_sample_80,sensor_2_sample_0,sensor_2_sample_1,sensor_2_sample_2,sensor_2_sample_3,sensor_2_sample_4,sensor_2_sample_5,sensor_2_sample_6,sensor_2_sample_7,sensor_2_sample_8,sensor_2_sample_9,sensor_2_sample_10,sensor_2_sample_11,sensor_2_sample_12,sensor_2_sample_13,sensor_2_sample_14,sensor_2_sample_15,sensor_2_sample_16,sensor_2_sample_17,sensor_2_sample_18,sensor_2_sample_19,sensor_2_sample_20,sensor_2_sample_21,sensor_2_sample_22,sensor_2_sample_23,sensor_2_sample_24,sensor_2_sample_25,sensor_2_sample_26,sensor_2_sample_27,sensor_2_sample_28,sensor_2_sample_29,sensor_2_sample_30,sensor_2_sample_31,sensor_2_sample_32,sensor_2_sample_33,sensor_2_sample_34,sensor_2_sample_35,sensor_2_sample_36,sensor_2_sample_37,sensor_2_sample_38,sensor_2_sample_39,sensor_2_sample_40,sensor_2_sample_41,sensor_2_sample_42,sensor_2_sample_43,sensor_2_sample_44,sensor_2_sample_45,sensor_2_sample_46,sensor_2_sample_47,sensor_2_sample_48,sensor_2_sample_49,sensor_2_sample_50,sensor_2_sample_51,sensor_2_sample_52,sensor_2_sample_53,sensor_2_sample_54,sensor_2_sample_55,sensor_2_sample_56,sensor_2_sample_57,sensor_2_sample_58,sensor_2_sample_59,sensor_2_sample_60,sensor_2_sample_61,sensor_2_sample_62,sensor_2_sample_63,sensor_2_sample_64,sensor_2_sample_65,sensor_2_sample_66,sensor_2_sample_67,sensor_2_sample_68,sensor_2_sample_69,sensor_2_sample_70,sensor_2_sample_71,sensor_2_sample_72,sensor_2_sample_73,sensor_2_sample_74,sensor_2_sample_75,sensor_2_sample_76,sensor_2_sample_77,sensor_2_sample_78,sensor_2_sample_79,sensor_2_sample_80,sensor_3_sample_0,sensor_3_sample_1,sensor_3_sample_2,sensor_3_sample_3,sensor_3_sample_4,sensor_3_sample_5,sensor_3_sample_6,sensor_3_sample_7,sensor_3_sample_8,sensor_3_sample_9,sensor_3_sample_10,sensor_3_sample_11,sensor_3_sample_12,sensor_3_sample_13,sensor_3_sample_14,sensor_3_sample_15,sensor_3_sample_16,sensor_3_sample_17,sensor_3_sample_18,sensor_3_sample_19,sensor_3_sample_20,sensor_3_sample_21,sensor_3_sample_22,sensor_3_sample_23,sensor_3_sample_24,sensor_3_sample_25,sensor_3_sample_26,sensor_3_sample_27,sensor_3_sample_28,sensor_3_sample_29,sensor_3_sample_30,sensor_3_sample_31,sensor_3_sample_32,sensor_3_sample_33,sensor_3_sample_34,sensor_3_sample_35,sensor_3_sample_36,sensor_3_sample_37,sensor_3_sample_38,sensor_3_sample_39,sensor_3_sample_40,sensor_3_sample_41,sensor_3_sample_42,sensor_3_sample_43,sensor_3_sample_44,sensor_3_sample_45,sensor_3_sample_46,sensor_3_sample_47,sensor_3_sample_48,sensor_3_sample_49,sensor_3_sample_50,sensor_3_sample_51,sensor_3_sample_52,sensor_3_sample_53,sensor_3_sample_54,sensor_3_sample_55,sensor_3_sample_56,sensor_3_sample_57,sensor_3_sample_58,sensor_3_sample_59,sensor_3_sample_60,sensor_3_sample_61,sensor_3_sample_62,sensor_3_sample_63,sensor_3_sample_64,sensor_3_sample_65,sensor_3_sample_66,sensor_3_sample_67,sensor_3_sample_68,sensor_3_sample_69,sensor_3_sample_70,sensor_3_sample_71,sensor_3_sample_72,sensor_3_sample_73,sensor_3_sample_74,sensor_3_sample_75,sensor_3_sample_76,sensor_3_sample_77,sensor_3_sample_78,sensor_3_sample_79,sensor_3_sample_80,sensor_4_sample_0,sensor_4_sample_1,sensor_4_sample_2,sensor_4_sample_3,sensor_4_sample_4,sensor_4_sample_5,sensor_4_sample_6,sensor_4_sample_7,sensor_4_sample_8,sensor_4_sample_9,sensor_4_sample_10,sensor_4_sample_11,sensor_4_sample_12,sensor_4_sample_13,sensor_4_sample_14,sensor_4_sample_15,sensor_4_sample_16,sensor_4_sample_17,sensor_4_sample_18,sensor_4_sample_19,sensor_4_sample_20,sensor_4_sample_21,sensor_4_sample_22,sensor_4_sample_23,sensor_4_sample_24,sensor_4_sample_25,sensor_4_sample_26,sensor_4_sample_27,sensor_4_sample_28,sensor_4_sample_29,sensor_4_sample_30,sensor_4_sample_31,sensor_4_sample_32,sensor_4_sample_33,sensor_4_sample_34,sensor_4_sample_35,sensor_4_sample_36,sensor_4_sample_37,sensor_4_sample_38,sensor_4_sample_39,sensor_4_sample_40,sensor_4_sample_41,sensor_4_sample_42,sensor_4_sample_43,sensor_4_sample_44,sensor_4_sample_45,sensor_4_sample_46,sensor_4_sample_47,sensor_4_sample_48,sensor_4_sample_49,sensor_4_sample_50,sensor_4_sample_51,sensor_4_sample_52,sensor_4_sample_53,sensor_4_sample_54,sensor_4_sample_55,sensor_4_sample_56,sensor_4_sample_57,sensor_4_sample_58,sensor_4_sample_59,sensor_4_sample_60,sensor_4_sample_61,sensor_4_sample_62,sensor_4_sample_63,sensor_4_sample_64,sensor_4_sample_65,sensor_4_sample_66,sensor_4_sample_67,sensor_4_sample_68,sensor_4_sample_69,sensor_4_sample_70,sensor_4_sample_71,sensor_4_sample_72,sensor_4_sample_73,sensor_4_sample_74,sensor_4_sample_75,sensor_4_sample_76,sensor_4_sample_77,sensor_4_sample_78,sensor_4_sample_79,sensor_4_sample_80,sensor_5_sample_0,sensor_5_sample_1,sensor_5_sample_2,sensor_5_sample_3,sensor_5_sample_4,sensor_5_sample_5,sensor_5_sample_6,sensor_5_sample_7,sensor_5_sample_8,sensor_5_sample_9,sensor_5_sample_10,sensor_5_sample_11,sensor_5_sample_12,sensor_5_sample_13,sensor_5_sample_14,sensor_5_sample_15,sensor_5_sample_16,sensor_5_sample_17,sensor_5_sample_18,sensor_5_sample_19,sensor_5_sample_20,sensor_5_sample_21,sensor_5_sample_22,sensor_5_sample_23,sensor_5_sample_24,sensor_5_sample_25,sensor_5_sample_26,sensor_5_sample_27,sensor_5_sample_28,sensor_5_sample_29,sensor_5_sample_30,sensor_5_sample_31,sensor_5_sample_32,sensor_5_sample_33,sensor_5_sample_34,sensor_5_sample_35,sensor_5_sample_36,sensor_5_sample_37,sensor_5_sample_38,sensor_5_sample_39,sensor_5_sample_40,sensor_5_sample_41,sensor_5_sample_42,sensor_5_sample_43,sensor_5_sample_44,sensor_5_sample_45,sensor_5_sample_46,sensor_5_sample_47,sensor_5_sample_48,sensor_5_sample_49,sensor_5_sample_50,sensor_5_sample_51,sensor_5_sample_52,sensor_5_sample_53,sensor_5_sample_54,sensor_5_sample_55,sensor_5_sample_56,sensor_5_sample_57,sensor_5_sample_58,sensor_5_sample_59,sensor_5_sample_60,sensor_5_sample_61,sensor_5_sample_62,sensor_5_sample_63,sensor_5_sample_64,sensor_5_sample_65,sensor_5_sample_66,sensor_5_sample_67,sensor_5_sample_68,sensor_5_sample_69,sensor_5_sample_70,sensor_5_sample_71,sensor_5_sample_72,sensor_5_sample_73,sensor_5_sample_74,sensor_5_sample_75,sensor_5_sample_76,sensor_5_sample_77,sensor_5_sample_78,sensor_5_sample_79,sensor_5_sample_80,sensor_6_sample_0,sensor_6_sample_1,sensor_6_sample_2,sensor_6_sample_3,sensor_6_sample_4,sensor_6_sample_5,sensor_6_sample_6,sensor_6_sample_7,sensor_6_sample_8,sensor_6_sample_9,sensor_6_sample_10,sensor_6_sample_11,sensor_6_sample_12,sensor_6_sample_13,sensor_6_sample_14,sensor_6_sample_15,sensor_6_sample_16,sensor_6_sample_17,sensor_6_sample_18,sensor_6_sample_19,sensor_6_sample_20,sensor_6_sample_21,sensor_6_sample_22,sensor_6_sample_23,sensor_6_sample_24,sensor_6_sample_25,sensor_6_sample_26,sensor_6_sample_27,sensor_6_sample_28,sensor_6_sample_29,sensor_6_sample_30,sensor_6_sample_31,sensor_6_sample_32,sensor_6_sample_33,sensor_6_sample_34,sensor_6_sample_35,sensor_6_sample_36,sensor_6_sample_37,sensor_6_sample_38,sensor_6_sample_39,sensor_6_sample_40,sensor_6_sample_41,sensor_6_sample_42,sensor_6_sample_43,sensor_6_sample_44,sensor_6_sample_45,sensor_6_sample_46,sensor_6_sample_47,sensor_6_sample_48,sensor_6_sample_49,sensor_6_sample_50,sensor_6_sample_51,sensor_6_sample_52,sensor_6_sample_53,sensor_6_sample_54,sensor_6_sample_55,sensor_6_sample_56,sensor_6_sample_57,sensor_6_sample_58,sensor_6_sample_59,sensor_6_sample_60,sensor_6_sample_61,sensor_6_sample_62,sensor_6_sample_63,sensor_6_sample_64,sensor_6_sample_65,sensor_6_sample_66,sensor_6_sample_67,sensor_6_sample_68,sensor_6_sample_69,sensor_6_sample_70,sensor_6_sample_71,sensor_6_sample_72,sensor_6_sample_73,sensor_6_sample_74,sensor_6_sample_75,sensor_6_sample_76,sensor_6_sample_77,sensor_6_sample_78,sensor_6_sample_79,sensor_6_sample_80,sensor_7_sample_0,sensor_7_sample_1,sensor_7_sample_2,sensor_7_sample_3,sensor_7_sample_4,sensor_7_sample_5,sensor_7_sample_6,sensor_7_sample_7,sensor_7_sample_8,sensor_7_sample_9,sensor_7_sample_10,sensor_7_sample_11,sensor_7_sample_12,sensor_7_sample_13,sensor_7_sample_14,sensor_7_sample_15,sensor_7_sample_16,sensor_7_sample_17,sensor_7_sample_18,sensor_7_sample_19,sensor_7_sample_20,sensor_7_sample_21,sensor_7_sample_22,sensor_7_sample_23,sensor_7_sample_24,sensor_7_sample_25,sensor_7_sample_26,sensor_7_sample_27,sensor_7_sample_28,sensor_7_sample_29,sensor_7_sample_30,sensor_7_sample_31,sensor_7_sample_32,sensor_7_sample_33,sensor_7_sample_34,sensor_7_sample_35,sensor_7_sample_36,sensor_7_sample_37,sensor_7_sample_38,sensor_7_sample_39,sensor_7_sample_40,sensor_7_sample_41,sensor_7_sample_42,sensor_7_sample_43,sensor_7_sample_44,sensor_7_sample_45,sensor_7_sample_46,sensor_7_sample_47,sensor_7_sample_48,sensor_7_sample_49,sensor_7_sample_50,sensor_7_sample_51,sensor_7_sample_52,sensor_7_sample_53,sensor_7_sample_54,sensor_7_sample_55,sensor_7_sample_56,sensor_7_sample_57,sensor_7_sample_58,sensor_7_sample_59,sensor_7_sample_60,sensor_7_sample_61,sensor_7_sample_62,sensor_7_sample_63,sensor_7_sample_64,sensor_7_sample_65,sensor_7_sample_66,sensor_7_sample_67,sensor_7_sample_68,sensor_7_sample_69,sensor_7_sample_70,sensor_7_sample_71,sensor_7_sample_72,sensor_7_sample_73,sensor_7_sample_74,sensor_7_sample_75,sensor_7_sample_76,sensor_7_sample_77,sensor_7_sample_78,sensor_7_sample_79,sensor_7_sample_80,sensor_8_sample_0,sensor_8_sample_1,sensor_8_sample_2,sensor_8_sample_3,sensor_8_sample_4,sensor_8_sample_5,sensor_8_sample_6,sensor_8_sample_7,sensor_8_sample_8,sensor_8_sample_9,sensor_8_sample_10,sensor_8_sample_11,sensor_8_sample_12,sensor_8_sample_13,sensor_8_sample_14,sensor_8_sample_15,sensor_8_sample_16,sensor_8_sample_17,sensor_8_sample_18,sensor_8_sample_19,sensor_8_sample_20,sensor_8_sample_21,sensor_8_sample_22,sensor_8_sample_23,sensor_8_sample_24,sensor_8_sample_25,sensor_8_sample_26,sensor_8_sample_27,sensor_8_sample_28,sensor_8_sample_29,sensor_8_sample_30,sensor_8_sample_31,sensor_8_sample_32,sensor_8_sample_33,sensor_8_sample_34,sensor_8_sample_35,sensor_8_sample_36,sensor_8_sample_37,sensor_8_sample_38,sensor_8_sample_39,sensor_8_sample_40,sensor_8_sample_41,sensor_8_sample_42,sensor_8_sample_43,sensor_8_sample_44,sensor_8_sample_45,sensor_8_sample_46,sensor_8_sample_47,sensor_8_sample_48,sensor_8_sample_49,sensor_8_sample_50,sensor_8_sample_51,sensor_8_sample_52,sensor_8_sample_53,sensor_8_sample_54,sensor_8_sample_55,sensor_8_sample_56,sensor_8_sample_57,sensor_8_sample_58,sensor_8_sample_59,sensor_8_sample_60,sensor_8_sample_61,sensor_8_sample_62,sensor_8_sample_63,sensor_8_sample_64,sensor_8_sample_65,sensor_8_sample_66,sensor_8_sample_67,sensor_8_sample_68,sensor_8_sample_69,sensor_8_sample_70,sensor_8_sample_71,sensor_8_sample_72,sensor_8_sample_73,sensor_8_sample_74,sensor_8_sample_75,sensor_8_sample_76,sensor_8_sample_77,sensor_8_sample_78,sensor_8_sample_79,sensor_8_sample_80
9,1762482351966,1,0.0,0.0,-0.6652047,0.0,0.0,-0.78664047,0.0,0.0,-0.96849495,0.0,-1.1820544,0.0,0.0,0.0,-1.11685,0.0,0.0,-0.76689965,0.0,0.0,-0.6873383,0.0,0.0,-0.91106725,0.0,0.0,-0.99720883,0.0,0.0,-0.9726824,0.0,-0.87278205,0.0,0.0,-0.8003992,0.0,0.0,0.0,-0.95413804,0.0,0.0,-0.9553344,0.0,0.0,-0.8021938,0.0,0.0,-0.8117651,0.0,0.0,-0.93978107,0.0,0.0,-1.0863415,0.0,0.0,-0.9320044,0.0,0.0,-0.75254273,0.0,0.0,-1.0109676,0.0,0.0,-1.041476,0.0,0.0,-0.76749784,0.0,0.0,-0.8356933,0.0,0.0,-0.8219346,0.0,0.0,-0.9732806,0.0,0.0,-0.6975078,0.0,0.0,7.624729,0.0,0.0,7.617551,0.0,0.0,7.536195,0.0,7.580462,0.0,0.0,0.0,7.5673018,0.0,0.0,7.5726852,0.0,0.0,7.591828,0.0,0.0,7.4333034,0.0,0.0,7.426125,0.0,0.0,7.5816584,0.0,7.479964,0.0,0.0,7.5517483,0.0,0.0,0.0,7.6809607,0.0,0.0,7.560123,0.0,0.0,7.569096,0.0,0.0,7.605587,0.0,0.0,7.6390862,0.0,0.0,7.630113,0.0,0.0,7.5900335,0.0,0.0,7.5104723,0.0,0.0,7.515258,0.0,0.0,7.5326056,0.0,0.0,7.6103725,0.0,0.0,7.6456666,0.0,0.0,7.6390862,0.0,0.0,7.648658,0.0,0.0,7.620542,0.0,0.0,5.8037915,0.0,0.0,5.712266,0.0,0.0,5.7409797,0.0,5.8037915,0.0,0.0,0.0,5.8881383,0.0,0.0,6.227919,0.0,0.0,6.4127645,0.0,0.0,6.48096,0.0,0.0,6.422336,0.0,0.0,6.0346985,0.0,5.6327047,0.0,0.0,5.6386867,0.0,0.0,0.0,6.042475,0.0,0.0,6.122037,0.0,0.0,6.1914287,0.0,0.0,6.257829,0.0,0.0,6.172286,0.0,0.0,5.9724855,0.0,0.0,6.114858,0.0,0.0,6.148358,0.0,0.0,6.1100726,0.0,0.0,5.9264235,0.0,0.0,6.0173507,0.0,0.0,6.09093,0.0,0.0,5.836693,0.0,0.0,6.2584276,0.0,0.0,6.0717874,0.18173227,0.0,0.0,0.1385136,0.0,0.0,0.08155045,0.0,0.0,0.03573559,0.0,-0.006872229,0.0,0.0,0.0,-0.046883874,0.0,0.0,-0.031459536,0.0,0.0,0.0024434591,0.0,0.0,0.044745844,0.0,0.0,0.09605849,0.0,0.0,0.10476331,0.0,0.0,0.05253437,0.0,0.0,-0.010231985,0.0,0.0,-0.027794348,0.0,0.0,-0.014202606,0.0,0.0,-0.0056504994,0.0,0.0,0.010690134,0.0,0.0,0.023976443,0.0,0.0,0.016646065,0.0,0.0,0.024129158,0.0,0.0,0.038331766,0.0,0.0,0.04734202,0.0,0.0,0.046425723,0.0,0.0,0.038179047,0.0,0.0,0.0386372,0.0,0.0,-0.008552107,0.0,0.0,-0.009468404,0.0,0.0,0.05222894,0.0,0.0,0.014508039,0.0,0.0,-0.017715078,0.0,0.0,-0.052687086,0.0,-0.03649917,0.0,0.0,0.0,-0.039858926,0.0,0.0,-0.0594066,0.0,0.0,-0.052381653,0.0,0.0,-0.03329213,0.0,0.0,-0.013286309,0.0,0.0,0.016340632,0.0,0.0,-0.0108428495,0.0,0.0,-0.063377224,0.0,0.0,-0.044287696,0.0,0.0,-0.029474225,0.0,0.0,-0.003817905,0.0,0.0,0.014355322,0.0,0.0,0.008704823,0.0,0.0,-0.03619374,0.0,0.0,-0.05070178,0.0,0.0,-0.04291325,0.0,0.0,-0.010537418,0.0,0.0,-0.005497783,0.0,0.0,-0.0027488915,0.0,0.0,0.014355322,0.0,0.0,-0.023365578,0.0,0.0,-0.054825112,0.0,0.0,-0.031001387,0.0,0.0,-0.066431545,0.0,0.0,-0.08277218,0.0,0.0,-0.068416856,0.0,-0.031001387,0.0,0.0,0.0,0.00320704,0.0,0.0,-0.008246674,0.0,0.0,-0.045662142,0.0,0.0,-0.051007207,0.0,0.0,-0.031001387,0.0,0.0,-0.01847866,0.0,0.0,-0.0151189035,0.0,0.0,-0.028252495,0.0,0.0,-0.02932151,0.0,0.0,-0.012217295,0.0,0.0,-0.014355322,0.0,0.0,-0.021991132,0.0,0.0,-0.025809037,0.0,0.0,-0.0067195124,0.0,0.0,0.003970621,0.0,0.0,-0.01527162,0.0,0.0,-0.0025961753,0.0,0.0,0.023518294,0.0,0.0,0.007177661,0.0,0.0,-0.006261364,0.0,0.0,-0.018936807,0.0,0.0,-0.01282816,0.0,0.0,0.0,-0.0073753027,0.0,0.0,-0.006931139,0.0,0.0,-0.0063344855,0.0,0.0,0.0,0.0,-0.0055415994,-0.005471568,0.0,0.0,-0.00550482,0.0,0.0,-0.004759293,0.0,0.0,-0.0036568535,0.0,0.0,-0.0031600508,0.0,0.0,-0.0030177506,0.0,0.0,0.0,-0.0028070388,0.0,0.0,-0.002662936,0.0,-0.0020867658,0.0,0.0,-0.0017868854,0.0,0.0,-0.0015319408,0.0,0.0,-0.0012928235,0.0,0.0,-0.0011598746,0.0,0.0,-9.397642E-4,0.0,0.0,-8.193135E-4,0.0,0.0,-6.0952903E-4,0.0,0.0,-3.009547E-5,0.0,0.0,3.7481452E-4,0.0,0.0,4.985698E-5,0.0,0.0,2.1838352E-4,0.0,0.0,2.505432E-4,0.0,0.0,6.5746676E-4,0.0,0.0,8.136365E-4,0.0,0.0,0.4316776,0.0,0.0,0.43296048,0.0,0.0,0.4337588,0.0,0.0,0.0,0.0,0.43441743,0.43455255,0.0,0.0,0.4344181,0.0,0.0,0.4340704,0.0,0.0,0.43378672,0.0,0.0,0.43374696,0.0,0.0,0.43400952,0.0,0.0,0.0,0.4347293,0.0,0.0,0.43540046,0.0,0.43561396,0.0,0.0,0.4356179,0.0,0.0,0.43541473,0.0,0.0,0.4352244,0.0,0.0,0.43514282,0.0,0.0,0.4351957,0.0,0.0,0.43536744,0.0,0.0,0.43563986,0.0,0.0,0.4357732,0.0,0.0,0.43594047,0.0,0.0,0.43645552,0.0,0.0,0.43686053,0.0,0.0,0.43704978,0.0,0.0,0.43702546,0.0,0.0,0.43705758,0.0,0.0,0.89790946,0.0,0.0,0.89711875,0.0,0.0,0.8965295,0.0,0.0,0.0,0.0,0.896008,0.89584345,0.0,0.0,0.89585423,0.0,0.0,0.8959169,0.0,0.0,0.89587903,0.0,0.0,0.8957791,0.0,0.0,0.89554024,0.0,0.0,0.0,0.8950544,0.0,0.0,0.8946992,0.0,0.8945282,0.0,0.0,0.8944785,0.0,0.0,0.89448,0.0,0.0,0.8945022,0.0,0.0,0.8944746,0.0,0.0,0.8943645,0.0,0.0,0.89425784,0.0,0.0,0.89410627,0.0,0.0,0.8939876,0.0,0.0,0.893847,0.0,0.0,0.89362806,0.0,0.0,0.8934326,0.0,0.0,0.89333624,0.0,0.0,0.8933004,0.0,0.0,0.8932575,0.0
